image_id,direction,image_path,processed,left_top_x,left_top_y,right_top_x,right_top_y,left_middle_x,left_middle_y,right_middle_x,right_middle_y,left_bottom_x,left_bottom_y,right_bottom_x,right_bottom_y,get_from,shashu,create_at,update_at
1619,left,images/left_resize/803020160713_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1620,left,images/left_resize/803320160727_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1621,left,images/left_resize/803420160615_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1622,left,images/left_resize/804020160622_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1623,left,images/left_resize/804220160323_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1624,left,images/left_resize/804220160928_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1625,left,images/left_resize/804420161207_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1626,left,images/left_resize/804520160406_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1627,left,images/left_resize/804620160907_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1628,left,images/left_resize/804720160817_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1629,left,images/left_resize/804720161102_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1630,left,images/left_resize/804920160518_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1631,left,images/left_resize/804920160810_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1632,left,images/left_resize/804920160824_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1633,left,images/left_resize/805120160803_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1634,left,images/left_resize/805320160601_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1635,left,images/left_resize/805420160406_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1636,left,images/left_resize/805620160810_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1637,left,images/left_resize/805920161116_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1638,left,images/left_resize/806120160622_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1639,left,images/left_resize/806120160629_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1640,left,images/left_resize/806220160217_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1641,left,images/left_resize/806220160622_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1642,left,images/left_resize/806220160713_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1643,left,images/left_resize/806320160120_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1644,left,images/left_resize/806320160810_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1645,left,images/left_resize/806420160824_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1646,left,images/left_resize/806420161116_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1647,left,images/left_resize/806620160406_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1648,left,images/left_resize/806720160504_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1649,left,images/left_resize/807320161130_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1650,left,images/left_resize/807520160330_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1651,left,images/left_resize/807520160817_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1652,left,images/left_resize/807920160608_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1653,left,images/left_resize/807920160727_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1654,left,images/left_resize/808020160518_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1655,left,images/left_resize/808020160810_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1656,left,images/left_resize/808120160914_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1657,left,images/left_resize/808220161102_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1658,left,images/left_resize/808520160601_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1659,left,images/left_resize/808720160217_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1660,left,images/left_resize/808820160921_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1661,left,images/left_resize/809020160803_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1662,left,images/left_resize/809320160511_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1663,left,images/left_resize/809420160629_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1664,left,images/left_resize/809820151223_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1665,left,images/left_resize/809820160810_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1666,left,images/left_resize/810020160420_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1667,left,images/left_resize/810020161005_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1668,left,images/left_resize/810220161102_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1669,left,images/left_resize/810320160113_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1670,left,images/left_resize/810420160511_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1671,left,images/left_resize/810920161123_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1672,left,images/left_resize/810920161207_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1673,left,images/left_resize/811020160330_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1674,left,images/left_resize/811020160420_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1675,left,images/left_resize/811820160511_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1676,left,images/left_resize/811920160420_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1677,left,images/left_resize/812120160824_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1678,left,images/left_resize/812320160601_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1679,left,images/left_resize/812320160803_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1680,left,images/left_resize/812620161109_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1681,left,images/left_resize/812720160427_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1682,left,images/left_resize/812720160601_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1683,left,images/left_resize/812820160706_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1684,left,images/left_resize/813020160810_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1685,left,images/left_resize/813020160817_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1686,left,images/left_resize/813020160914_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1687,left,images/left_resize/813420151223_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1688,left,images/left_resize/813520161005_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1689,left,images/left_resize/813520161109_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1690,left,images/left_resize/813720160831_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1691,left,images/left_resize/813720161019_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1692,left,images/left_resize/813820160817_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1693,left,images/left_resize/813820161116_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1694,left,images/left_resize/814120160928_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1695,left,images/left_resize/814220160413_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1696,left,images/left_resize/814220161019_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1697,left,images/left_resize/814320160224_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1698,left,images/left_resize/814320160810_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1699,left,images/left_resize/814420160427_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1700,left,images/left_resize/814420160615_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1701,left,images/left_resize/814520160330_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1702,left,images/left_resize/815020160210_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1703,left,images/left_resize/815020160921_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1704,left,images/left_resize/815120160330_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1705,left,images/left_resize/815220160224_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1706,left,images/left_resize/815320160309_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1707,left,images/left_resize/815320160831_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1708,left,images/left_resize/815720160615_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1709,left,images/left_resize/815920160420_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1710,left,images/left_resize/815920160914_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1711,left,images/left_resize/816020160713_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1712,left,images/left_resize/816420160518_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1713,left,images/left_resize/816420160817_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1714,left,images/left_resize/816820160210_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1715,left,images/left_resize/816920160302_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1716,left,images/left_resize/816920160810_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1717,left,images/left_resize/816920160921_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1718,left,images/left_resize/817420160601_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1719,left,images/left_resize/817720160608_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1720,left,images/left_resize/817720160907_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1721,left,images/left_resize/817920160413_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1722,left,images/left_resize/818020160511_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1723,left,images/left_resize/818120160420_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1724,left,images/left_resize/818220160601_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1725,left,images/left_resize/818420160803_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1726,left,images/left_resize/818420160817_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1727,left,images/left_resize/818620160504_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1728,left,images/left_resize/818920161116_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1729,left,images/left_resize/819320160511_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1730,left,images/left_resize/819420161116_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
1731,left,images/left_resize/819520161109_l_300_400.jpg,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,bds,sr400,2017-01-10 00:00:00,2017-01-10 00:00:00
